agents,solveConicGibbsGreedyDynamic
"[(0, 0.8765880709371359, 0.8643712426132124), (1, 0.9987979178150709, 0.23515040295824452), (2, 0.9441800653640335, 0.07798963712817908), (3, 0.11186836529386135, 0.23765818233265168), (4, 0.704081347032279, 0.42863394132192745), (5, 0.8309087073644406, 0.47134132024283404), (6, 0.4552302654464684, 0.02902075690536632), (7, 0.6363603659961525, 0.13136822376211954), (8, 0.3245407772118549, 0.9094742066814434), (9, 0.21197169898013968, 0.6611423791065305), (10, 0.3057834298054537, 0.9186651938766205), (11, 0.1855483330937262, 0.6525727682109411), (12, 0.9880696494846273, 0.617036871916618), (13, 0.4915560698316813, 0.05375129347633911), (14, 0.023794846490527988, 0.7157395892152298), (15, 0.06357435476511697, 0.31734041082941433), (16, 0.8021366188388207, 0.795677720710284), (17, 0.9295450009370747, 0.9472244895874099), (18, 0.42444388635727626, 0.6495521753913829), (19, 0.2592664525381406, 0.5882274565467329), (20, 0.2187288296841946, 0.7067775008984), (21, 0.747593074725127, 0.7011613817236736), (22, 0.7453050186214462, 0.9115413913299887), (23, 0.49832899363670746, 0.8577668976373718), (24, 0.5863766134268874, 0.06990032809792823), (25, 0.5173542082916914, 0.3337225905258905), (26, 0.9422752633935535, 0.3341768347079108), (27, 0.43533642824779295, 0.10018380441552344), (28, 0.6944477624351633, 0.4709820499276314), (29, 0.9970029519052283, 0.5476770185818894), (30, 0.34874080995184875, 0.3052416571116239), (31, 0.7090635682436225, 0.6022881962754392), (32, 0.22740968909850712, 0.4439927098317271), (33, 0.7535000142900018, 0.869349654951065), (34, 0.9959634721125812, 0.1630621554456525), (35, 0.9515659830150056, 0.2577411285961946), (36, 0.37456561142916733, 0.7860470739133879), (37, 0.8618556896095894, 0.2280949441181458), (38, 0.2582635316165294, 0.8648481023759567), (39, 0.6578383084507252, 0.7688344619257462), (40, 0.5522642146092827, 0.5347561129386192), (41, 0.7193718563191599, 0.8012088718327127), (42, 0.8105753036776757, 0.09775675788497495), (43, 0.29754010269038633, 0.46343248489066124), (44, 0.38533868831177287, 0.9087958334770316), (45, 0.7688052007295144, 0.4620137821755962), (46, 0.5134211513869833, 0.9855939284138479), (47, 0.6678013343323514, 0.4595476194639537), (48, 0.32281983235073886, 0.14755450695352235), (49, 0.014788747734113428, 0.3583856375037783)]",3.766533169740116
"[(0, 0.5618460263840834, 0.9160312746846785), (1, 0.01652425476778785, 0.6233670930469085), (2, 0.4464805867548225, 0.3015970536249851), (3, 0.5013127017326677, 0.8603855077037655), (4, 0.7787224054875892, 0.5052817369375359), (5, 0.24024486727510663, 0.6052544023969678), (6, 0.728064416138655, 0.10817237488076148), (7, 0.6580329128269832, 0.5869121726105118), (8, 0.8856990974007565, 0.6286656470484928), (9, 0.20896705048358155, 0.5389666487111633), (10, 0.5820356690903948, 0.16803470064145332), (11, 0.4334501407525022, 0.2166117512668122), (12, 0.8497640246711224, 0.7837713415656806), (13, 0.30290594622976363, 0.25164469193718886), (14, 0.6565258582794199, 0.9747151619842578), (15, 0.9488297859137823, 0.09898326054278428), (16, 0.01090346285168975, 0.702012616629258), (17, 0.8159194888862273, 0.5649434856724577), (18, 0.8205383539514343, 0.04980254978717047), (19, 0.13793480085886956, 0.8431047778793012), (20, 0.7889560374180807, 0.48740363965820055), (21, 0.5155720865148004, 0.20264190804217386), (22, 0.8591805733762778, 0.7797649131804707), (23, 0.40010804263547917, 0.021521283373841738), (24, 0.7111672299729594, 0.5406464110901796), (25, 0.27900348224152416, 0.6701633508970097), (26, 0.22448591605276025, 0.6385947855815594), (27, 0.8240458549639268, 0.2862613008377993), (28, 0.7739633978932696, 0.5783816033976505), (29, 0.2984069246972182, 0.6494469024437233), (30, 0.21939452640387225, 0.36944024554266097), (31, 0.8361454805812036, 0.04645532011042852), (32, 0.4388353712256756, 0.9724903851921923), (33, 0.7864941047274502, 0.734008587550832), (34, 0.030081547273486775, 0.2947424039162245), (35, 0.8295628325188621, 0.28754516439185596), (36, 0.11087537176066042, 0.6736225580686673), (37, 0.8672534306106496, 0.8006539999929128), (38, 0.9757005761237196, 0.3665222881537824), (39, 0.9722943641887393, 0.5438832101257445), (40, 0.2845284564059979, 0.11632859269193152), (41, 0.09495473268878152, 0.7490876588147659), (42, 0.7901432579474996, 0.8528998184034042), (43, 0.2775469239854019, 0.5972247582542378), (44, 0.6647496742332927, 0.43274067244880454), (45, 0.08601000578504081, 0.24143816732945111), (46, 0.9840239319167914, 0.47689225121600587), (47, 0.15138419100265865, 0.5403557661641144), (48, 0.7846027129215905, 0.4937786742167313), (49, 0.09836645466346117, 0.07168222244444267)]",2.966725856439785
"[(0, 0.21339530968155596, 0.02928713341699063), (1, 0.4380700701378637, 0.8490860446700651), (2, 0.5904308093728557, 0.2788684421982006), (3, 0.6844195531987332, 0.7536490293473418), (4, 0.3182643494540045, 0.788314944592512), (5, 0.8475890685818409, 0.05254828514340959), (6, 0.9285608863020484, 0.8741203296850484), (7, 0.862293211528465, 0.5680129007941259), (8, 0.1208909319444389, 0.49325672320937874), (9, 0.4359252761835004, 0.5050545243249109), (10, 0.09600975306453619, 0.28657374767599353), (11, 0.1453243750928943, 0.7889423559300572), (12, 0.8307035693656828, 0.08460116212175206), (13, 0.4568289866235583, 0.7485431236618044), (14, 0.6592978911521563, 0.6409674205173942), (15, 0.6133149752880801, 0.11667203753793842), (16, 0.23339970010171185, 0.46952849872909785), (17, 0.6946773396733141, 0.33489003047490973), (18, 0.6463811078469874, 0.7995861489225888), (19, 0.05057472957173126, 0.24233044085069733), (20, 0.908591772591512, 0.08994034373397286), (21, 0.070943331068407, 0.2869302143107699), (22, 0.8291241203794648, 0.44142062721891684), (23, 0.3800135007615637, 0.4690427762061955), (24, 0.11192274962230642, 0.30527995325907686), (25, 0.27220452652705973, 0.8269009687602055), (26, 0.16921722965267594, 0.9491795492129379), (27, 0.9914511536379643, 0.0518995933589671), (28, 0.18680995459329408, 0.092127280386332), (29, 0.7849855536923994, 0.000530537281760779), (30, 0.3059990946970401, 0.15724542697395316), (31, 0.24688640269922846, 0.7408083090661706), (32, 0.6070759690812563, 0.8936596132760478), (33, 0.6632358370597988, 0.24056075295482227), (34, 0.26832281796434243, 0.8786794028698545), (35, 0.6456431429588753, 0.2783771660859927), (36, 0.5351311989699222, 0.9858751690577271), (37, 0.7893931200524692, 0.97980033589952), (38, 0.8356294501234982, 0.38920290999338125), (39, 0.058958414385843816, 0.9409443368179944), (40, 0.979520423512076, 0.038694653015207914), (41, 0.9752341931333072, 0.7287968103247077), (42, 0.2835235629363293, 0.9763122099386695), (43, 0.03485622242476327, 0.9364972230645079), (44, 0.1486884955490203, 0.2378763231391049), (45, 0.5659852968956857, 0.12820213269408764), (46, 0.46955298574363, 0.3270542511633616), (47, 0.27699618342133836, 0.7355374617108056), (48, 0.25841969698819733, 0.09095421665444658), (49, 0.38108827261459144, 0.36987953667511897)]",3.5825802163233065
"[(0, 0.25844110129583664, 0.5761882295932163), (1, 0.6103711850054959, 0.5842686708810086), (2, 0.18578654292005814, 0.49620738429509026), (3, 0.04584268527973212, 0.07480539428015609), (4, 0.830039078115174, 0.07670560432150653), (5, 0.3196635922218066, 0.2232626501021393), (6, 0.7746157594055607, 0.35075380831606495), (7, 0.847310594865559, 0.27566935133367376), (8, 0.5895068462263072, 0.249685275013233), (9, 0.27266562024158103, 0.19017263642125115), (10, 0.9615565520821467, 0.4824724147844769), (11, 0.3950593918109997, 0.6666602237312618), (12, 0.2978071268420043, 0.5066758682297818), (13, 0.7030289214895107, 0.017263734484314952), (14, 0.8686434144843327, 0.19116821945226492), (15, 0.333074980332034, 0.8803845674941921), (16, 0.9036254946924224, 0.47321173529740146), (17, 0.7809394718463897, 0.006249892967163384), (18, 0.6639501330856309, 0.01029665488644671), (19, 0.7633175942241879, 0.8538943514464421), (20, 0.1765160360960445, 0.4642595147840092), (21, 0.27720454227480595, 0.9804458063736754), (22, 0.9291724242558409, 0.7015501662400052), (23, 0.9123130115119671, 0.5300758941733652), (24, 0.6128640654616352, 0.3764499670118132), (25, 0.7217996445650238, 0.5669685461761715), (26, 0.7752398191170675, 0.24673484426839098), (27, 0.0026112190444896877, 0.34203774204587656), (28, 0.6266789424918114, 0.2529964267149294), (29, 0.6191633146215249, 0.6212264030500455), (30, 0.6682191876092566, 0.6143847006639681), (31, 0.072794092443204, 0.43579226413443295), (32, 0.732589318990117, 0.1612123748573231), (33, 0.8272811914358748, 0.6746737334973475), (34, 0.4870019785274793, 0.8655692329983793), (35, 0.7869308867483377, 0.6499132255247743), (36, 0.7385932084743052, 0.6479723671692627), (37, 0.7017002505745722, 0.33486133159002107), (38, 0.8204282876950821, 0.8587973569406259), (39, 0.21449457185914544, 0.035995603125677955), (40, 0.9781177893250692, 0.808075031243133), (41, 0.3236492227557147, 0.13614233853804292), (42, 0.3961391079187523, 0.3582382599348395), (43, 0.26406633663206647, 0.6556213468226227), (44, 0.49950161965675965, 0.32612199924443486), (45, 0.5470037118831453, 0.21836143395021157), (46, 0.24861474075651024, 0.6295350425339105), (47, 0.3992752635648912, 0.1376925398886436), (48, 0.4592386426217103, 0.6248421063868759), (49, 0.12488356178131865, 0.8607459488193457)]",2.2467261037889057
"[(0, 0.8458572216597564, 0.6620532607778498), (1, 0.8671830686455347, 0.29341568138353), (2, 0.7901730166202608, 0.6505913324629928), (3, 0.07066375453604057, 0.7801581421010612), (4, 0.15915287767122743, 0.8500958270288471), (5, 0.13798696357525086, 0.8805398777791253), (6, 0.4413112562591287, 0.3326620783551326), (7, 0.22707257027027228, 0.9718334058043846), (8, 0.6222000970363494, 0.19884781277494845), (9, 0.5991144632717367, 0.5569539453260585), (10, 0.3998737833094924, 0.8077556353759319), (11, 0.3678633164815581, 0.17221170366746097), (12, 0.06968363892696905, 0.4261239494101541), (13, 0.8027264012419414, 0.7223306474282646), (14, 0.47079702898894915, 0.6040799398600151), (15, 0.7976775195646643, 0.6886141822770647), (16, 0.8195916589685108, 0.13756458678100192), (17, 0.7855253044532574, 0.8446608060639295), (18, 0.521591591186748, 0.3367546164490519), (19, 0.3334886472211137, 0.9196580412872681), (20, 0.6265908462154075, 0.3386710519519155), (21, 0.8716997034232155, 0.9235331234629681), (22, 0.7062255311860889, 0.5910896166831769), (23, 0.7973406550033111, 0.9072092325408817), (24, 0.0191719201011199, 0.6251861992417277), (25, 0.7316718222341829, 0.7519550693518525), (26, 0.4670279843190309, 0.9644251941214645), (27, 0.891951481501429, 0.9659364186924948), (28, 0.0031071162122319196, 0.1760093958876514), (29, 0.5477342651011223, 0.8364160939284528), (30, 0.7137383302888834, 0.16198480343805877), (31, 0.042129968318174615, 0.3877328406579186), (32, 0.5459651168834703, 0.06632504794262906), (33, 0.027026869982207047, 0.6128931929357294), (34, 0.5509339457267177, 0.6704293267203141), (35, 0.35785635059812015, 0.6822980541643604), (36, 0.6455218295938063, 0.3269278378100745), (37, 0.7444196554025085, 0.22926825675018736), (38, 0.3915905724253307, 0.29614398882412196), (39, 0.04922876337754767, 0.6886703267333136), (40, 0.6812780140549698, 0.18573567455739703), (41, 0.3815825461832735, 0.15288029702193962), (42, 0.6711224070086169, 0.5318465513383758), (43, 0.8472470982666532, 0.32630871380912074), (44, 0.309007527945772, 0.7738437991893519), (45, 0.07443572462954684, 0.24378362648635632), (46, 0.551845723400561, 0.15629081443017834), (47, 0.18554265099672274, 0.6203572669321396), (48, 0.6661974080817438, 0.8689154869569656), (49, 0.39513551159500426, 0.15011527262771418)]",3.705177026071441
"[(0, 0.8349159192132715, 0.9259086484752906), (1, 0.7880574882914596, 0.7589577944163257), (2, 0.1937662200848962, 0.4788098175838851), (3, 0.6559896388949772, 0.28537719667488926), (4, 0.7406377680015371, 0.021808528253310366), (5, 0.5878932530197957, 0.4853136674964593), (6, 0.8734056692255489, 0.17230761021491436), (7, 0.5336988169524349, 0.2824145864370181), (8, 0.3974305994402081, 0.45171377423908543), (9, 0.20007326077180498, 0.05081030731202718), (10, 0.08882834170162002, 0.40965065002238166), (11, 0.6041503161463929, 0.9572256660589681), (12, 0.38580126276404114, 0.7782085281865294), (13, 0.6482882106437858, 0.7364835867134805), (14, 0.09863319093445433, 0.32887104767685615), (15, 0.6219957270770676, 0.33099290646445056), (16, 0.9742892448980021, 0.44769119613789143), (17, 0.7556487636802609, 0.9203754876391338), (18, 0.477076854052606, 0.8805645926910565), (19, 0.887478405346545, 0.45828640144898347), (20, 0.7641607838669577, 0.2075630809966038), (21, 0.25079239646541085, 0.08390730976576699), (22, 0.9017303778756591, 0.2775256023265208), (23, 0.6731741801457172, 0.10872397343227658), (24, 0.5245138113604715, 0.5830563869165096), (25, 0.2739210898451575, 0.11246226164202622), (26, 0.9787356395165454, 0.9479997671118444), (27, 0.9472770673031481, 0.6945442136590608), (28, 0.3897043734333806, 0.8878102771455296), (29, 0.20368202136873415, 0.1085577477761378), (30, 0.03647095802631961, 0.556971114055655), (31, 0.3900787815247102, 0.6943275616353954), (32, 0.38764319083843346, 0.04507683551055186), (33, 0.6129946973072097, 0.8838414060536595), (34, 0.6589587412981399, 0.6429368003180262), (35, 0.015319365056415846, 0.34446290176856487), (36, 0.862106428798733, 0.8275305880832516), (37, 0.33161526146479103, 0.9123795276241911), (38, 0.9717630297623913, 0.6704353445889356), (39, 0.9702927492129716, 0.7263080118564631), (40, 0.24800442532011113, 0.5556706938087678), (41, 0.7668633548134096, 0.9345418501938902), (42, 0.410692047936955, 0.944498804921286), (43, 0.3223929690958539, 0.42428520090314714), (44, 0.552416480465612, 0.1747329736797535), (45, 0.3652425700221098, 0.47940070101516297), (46, 0.4993868852164205, 0.30826841011587325), (47, 0.6181662232585523, 0.044996880100595216), (48, 0.0778336531158006, 0.15036343126103024), (49, 0.41223045163571426, 0.9131373276556948)]",4.512891302718979
"[(0, 0.7730536169304945, 0.8535591156494797), (1, 0.8416068085844715, 0.48781082158789524), (2, 0.06868983144554519, 0.02830055994787728), (3, 0.714264768098105, 0.749526454635768), (4, 0.37662071732605684, 0.6408518951669131), (5, 0.5017100682864186, 0.8437003429158826), (6, 0.9599891085831094, 0.496089578185946), (7, 0.39133338607064627, 0.8836932259802512), (8, 0.5225802578767327, 0.726053488084336), (9, 0.9112633521140516, 0.8719468132394543), (10, 0.9456132207519895, 0.05359671967421564), (11, 0.030326397588815945, 0.692570378333425), (12, 0.7701566517653406, 0.6640693425684986), (13, 0.6186895434625385, 0.807031739398251), (14, 0.695897962366322, 0.8484914165181803), (15, 0.3997317387886936, 0.7836340290047793), (16, 0.7910274117770949, 0.9476774103877278), (17, 0.6619645191686934, 0.12030581440051169), (18, 0.8577513061385725, 0.504047997011317), (19, 0.7156031114515315, 0.4738741984075543), (20, 0.1283695714315809, 0.8684957329112805), (21, 0.1528337816116273, 0.4942262847538875), (22, 0.04353469190179615, 0.3910864633377652), (23, 0.23197501876958293, 0.4301108488596722), (24, 0.7098160016556129, 0.14420913205808428), (25, 0.7636963387801282, 0.8585507601560244), (26, 0.5485634496577567, 0.038334418556481786), (27, 0.11041057119967046, 0.04248883000518633), (28, 0.9213987745100204, 0.22614819411745068), (29, 0.4249074443946993, 0.8984546030456158), (30, 0.5847095135674023, 0.2919046154690257), (31, 0.597026540238951, 0.3212403391853167), (32, 0.891150657110907, 0.1868646839572201), (33, 0.11614709293578696, 0.23211907241397156), (34, 0.9778314593811688, 0.381405745452567), (35, 0.3486546436518989, 0.33206790240991646), (36, 0.0532290855774219, 0.014666794792366655), (37, 0.088604275873853, 0.6603544142870915), (38, 0.6796156310077768, 0.22249977778910435), (39, 0.952291445433373, 0.8624234057931404), (40, 0.23974812371527, 0.2013738389752936), (41, 0.5816977417417436, 0.8995567009346606), (42, 0.5781111311874728, 0.19663898246274814), (43, 0.03075153877264236, 0.4138305358871557), (44, 0.8415948996809842, 0.8483759034464917), (45, 0.14463231444679048, 0.784634630904255), (46, 0.5236679567887778, 0.05918250438780848), (47, 0.2674237880514925, 0.43795906340955704), (48, 0.776722679345065, 0.5473555010402451), (49, 0.10533461877042749, 0.7509919853470924)]",3.4792521881549963
"[(0, 0.5952281366373783, 0.21434268668781342), (1, 0.22655601260992841, 0.7521994585164449), (2, 0.45131616508182515, 0.7409324903793971), (3, 0.5549506863592196, 0.46383274922977746), (4, 0.7600874059151462, 0.3771329080597573), (5, 0.16620334022589522, 0.9807946821050975), (6, 0.5694911436092212, 0.2945459289203375), (7, 0.7309867813359401, 0.11501565190978258), (8, 0.43546963321140286, 0.8773002693837181), (9, 0.20572159460351225, 0.13036922680477725), (10, 0.685456474453454, 0.9837814225388932), (11, 0.5986591797644881, 0.3191187173428953), (12, 0.5582076029196757, 0.6890389273909273), (13, 0.27214515585927856, 0.5718149347774295), (14, 0.4821115854621736, 0.8424294648202962), (15, 0.31251405305877966, 0.6623055865459306), (16, 0.15381809368582144, 0.03014364420764548), (17, 0.7900906771759693, 0.6899101113253271), (18, 0.4525435603835103, 0.2631324991388969), (19, 0.46205408709662743, 0.3241264129820701), (20, 0.45886640403848133, 0.8930819742094361), (21, 0.8629429226852984, 0.0848979444739798), (22, 0.6877631247802721, 0.5520783725209747), (23, 0.8670831212952196, 0.3439772079105289), (24, 0.25308758279129184, 0.7842486904059174), (25, 0.2991737669818145, 0.9147860004513464), (26, 0.6901607343522296, 0.21907029327914118), (27, 0.22270154625443084, 0.2674741594250971), (28, 0.9086887025755731, 0.7958528916731061), (29, 0.6572616592296556, 0.37637890486378967), (30, 0.8478423653541663, 0.3675797899876494), (31, 0.7323051008138315, 0.42047346860502), (32, 0.21812211322874442, 0.3576026284077424), (33, 0.010850700951172021, 0.09990582721340935), (34, 0.10397624876748335, 0.09847593735056104), (35, 0.9928187677084331, 0.09184985267666801), (36, 0.34138260759310757, 0.13242597425713976), (37, 0.046893468869372734, 0.8727286130936776), (38, 0.9037135806003237, 0.36866164409209434), (39, 0.12528695584102645, 0.4003414101627155), (40, 0.0012440506320908762, 0.29734509631778827), (41, 0.37425330505170407, 0.47625161327002896), (42, 0.22557863035563874, 0.7229121974268777), (43, 0.8817949460644737, 0.08725423645538999), (44, 0.4947139866780249, 0.8816371678783081), (45, 0.4114492188189228, 0.8727750446561479), (46, 0.9284530474785572, 0.8516984600172768), (47, 0.8873149635865898, 0.8005947637717792), (48, 0.7060878582708712, 0.42949869017762465), (49, 0.25080645572358506, 0.7709808152833045)]",2.592313318024147
"[(0, 0.5920771075859457, 0.7448464721025145), (1, 0.9177752010842626, 0.9407199669917442), (2, 0.16315755211899308, 0.36328515176524034), (3, 0.11355468703348637, 0.6160415901480997), (4, 0.4569073346109722, 0.12224363623798862), (5, 0.4517931646255421, 0.5117977971493681), (6, 0.5480841160774382, 0.006056872403269575), (7, 0.48299137524573676, 0.41199393077687774), (8, 0.570565684067778, 0.7440601094735078), (9, 0.8824473421492405, 0.8268485361668347), (10, 0.8302922184132775, 0.24178581122842735), (11, 0.0130437557283547, 0.40309432882864826), (12, 0.7383326656462751, 0.4557300828691999), (13, 0.6143781782713233, 0.3430163061253748), (14, 0.30784230712278204, 0.542389935590909), (15, 0.7786187408133842, 0.741289324135102), (16, 0.17635263295571968, 0.1555673818136316), (17, 0.9563218472852981, 0.8186345035904806), (18, 0.315619916730278, 0.6081087387531747), (19, 0.45792155306076454, 0.5468175885129549), (20, 0.349360077988493, 0.8416729557545063), (21, 0.09541434538556948, 0.2915026069152946), (22, 0.8045809764633214, 0.7759038176279208), (23, 0.7836417025666331, 0.7393623104366117), (24, 0.95709450303098, 0.961763416247912), (25, 0.37882997714909017, 0.054209189999484986), (26, 0.2628223530839633, 0.45985886308366575), (27, 0.22789824243086387, 0.11287230996130082), (28, 0.6700809602289477, 0.4285672584248923), (29, 0.01577872649706835, 0.052057756320264104), (30, 0.5788924696915723, 0.8050356521936812), (31, 0.40717402531363545, 0.8245623887535436), (32, 0.934434088483986, 0.469736724053023), (33, 0.23403321347998318, 0.9506248496465939), (34, 0.02856698139386704, 0.0690941625571545), (35, 0.24986427861780014, 0.5978597617914698), (36, 0.13327578283938668, 0.05726120119382727), (37, 0.8002546639126744, 0.6591556046001201), (38, 0.04400106509088764, 0.8688569145064146), (39, 0.9064581485658048, 0.8646598253729174), (40, 0.7740942493693961, 0.5198380426938755), (41, 0.7832107753855589, 0.45015094075970163), (42, 0.7478893871309216, 0.482418832510474), (43, 0.7852321707649202, 0.23085705958459157), (44, 0.056709186932276556, 0.6784558251164383), (45, 0.514303252342097, 0.12255447993500301), (46, 0.44721617532693736, 0.22631835627525876), (47, 0.3250473156792003, 0.5181296412145912), (48, 0.04660534919001069, 0.012181426393174322), (49, 0.4990575237745053, 0.11641374374178792)]",3.1078170573350934
"[(0, 0.8900260763035082, 0.755928342488146), (1, 0.35006524488044366, 0.4597173529563787), (2, 0.022004987133342757, 0.24576243544249354), (3, 0.959138766586029, 0.47232371199215384), (4, 0.28136492856766493, 0.2948968802664168), (5, 0.42341862901421523, 0.44044744566913263), (6, 0.4369379947081683, 0.9688786752642992), (7, 0.6143689934811161, 0.24013258029452), (8, 0.49371975724081885, 0.972643059964645), (9, 0.4687346862317596, 0.744952883051646), (10, 0.6094334598346998, 0.17757015628318995), (11, 0.48315074103783506, 0.9961214663276053), (12, 0.06228444602805905, 0.4368729138844464), (13, 0.7928868784471366, 0.013382849059358826), (14, 0.4169413701302175, 0.4634757530374195), (15, 0.8008723335699379, 0.04130457258629938), (16, 0.5853264794568268, 0.0631944756516909), (17, 0.9605550914834065, 0.9809585415935225), (18, 0.08016232654208943, 0.03722167593867365), (19, 0.9978069617734056, 0.4870717469360809), (20, 0.6107314530462254, 0.8506184948806199), (21, 0.0392448324424437, 0.3437592061783744), (22, 0.2667608815172049, 0.12467656914216996), (23, 0.4807155098732231, 0.5837332489228989), (24, 0.9701529778640828, 0.9067244151003083), (25, 0.11053520017133278, 0.31687716480903616), (26, 0.9200490447467992, 0.3975844971169511), (27, 0.09161206705096692, 0.6894773569001139), (28, 0.36290088054004843, 0.9444732389801462), (29, 0.42883698526579705, 0.08287408408049857), (30, 0.7340070642938266, 0.4447693437577839), (31, 0.9447074231544098, 0.7973187323863902), (32, 0.32381225820332293, 0.32827155528094154), (33, 0.060839602905835344, 0.7549697991962797), (34, 0.04414780761569803, 0.4498579345816913), (35, 0.23884251531734624, 0.8662769491737671), (36, 0.8676998203043838, 0.3269152580094682), (37, 0.43366424764603273, 0.006955565481396531), (38, 0.528550469298088, 0.06810208225110104), (39, 0.837372346575742, 0.8373008074945075), (40, 0.5487076432202763, 0.4831535640314234), (41, 0.9685920985809148, 0.16418452598054445), (42, 0.15548249630155375, 0.1452868586952477), (43, 0.11361715706698483, 0.9335680939956725), (44, 0.43432430020975565, 0.8691084052779124), (45, 0.4433883867108802, 0.8489525991017047), (46, 0.6345758259337588, 0.18063792074562257), (47, 0.976256458716697, 0.02080791493798395), (48, 0.09164996928296654, 0.46556885810980464), (49, 0.19742437784367295, 0.28593410385637363)]",4.519105061798886
"[(0, 0.08809596405542608, 0.3660772030709495), (1, 0.2699712919145809, 0.653369207301972), (2, 0.2519241371812764, 0.618809629893988), (3, 0.7831669281038879, 0.6921040028073076), (4, 0.8637397428517068, 0.597717916609148), (5, 0.9406389956281193, 0.19576272479195), (6, 0.6698250927001884, 0.7346167898807552), (7, 0.01390357113650087, 0.9460434990138105), (8, 0.3659868991891827, 0.937148669566147), (9, 0.8471452725205029, 0.518179153129312), (10, 0.9918721193710999, 0.7386377765853838), (11, 0.011262491579041245, 0.8864047059803033), (12, 0.49769113699975653, 0.9377602030582007), (13, 0.525263668630055, 0.1420111536262595), (14, 0.9311036157764926, 0.044780651168767616), (15, 0.42893205961594805, 0.7929241010687199), (16, 0.5145887328452791, 0.3846538012600329), (17, 0.08081504466800338, 0.60035673402848), (18, 0.3845455792387139, 0.2817785523273023), (19, 0.03567931897531962, 0.47853729719926263), (20, 0.23059108951574092, 0.9356819438024315), (21, 0.09692767114635137, 0.41432818106530755), (22, 0.22982825257020512, 0.7032780581633927), (23, 0.09526258517593233, 0.6810213960888788), (24, 0.6955275555950813, 0.5819348551179673), (25, 0.1892055655661804, 0.2643503904820159), (26, 0.6363140324679933, 0.5907533978147274), (27, 0.5198035579215838, 0.7084518319224374), (28, 0.27126654918530735, 0.6832170992234501), (29, 0.9383632497541641, 0.7670594268171882), (30, 0.054889428315792466, 0.4810450939510348), (31, 0.4871993207337224, 0.3003145953315818), (32, 0.9297732924982518, 0.06296046377992426), (33, 0.8057382409046527, 0.9882449550919891), (34, 0.5427209811115997, 0.3241521709107692), (35, 0.7971114369030146, 0.42128989866743494), (36, 0.913690764743618, 0.07702921192925327), (37, 0.8092168545917459, 0.4160781303382646), (38, 0.9740465322671722, 0.8799095452793394), (39, 0.0880754852747283, 0.6401536308489376), (40, 0.27741474810813804, 0.4177361670156551), (41, 0.35951515100679743, 0.09652948857267107), (42, 0.4746155423136431, 0.30857090805691734), (43, 0.21464418517921768, 0.04405926408280769), (44, 0.9724758952272814, 0.30505794704986255), (45, 0.8851037070060367, 0.9818964373375461), (46, 0.9222121881342279, 0.11643261916593428), (47, 0.9256472575926964, 0.7134274470618307), (48, 0.11234366042190957, 0.5456345495567823), (49, 0.8852659205202216, 0.5622742809893174)]",3.6967915874566537
"[(0, 0.3363059226340509, 0.833132948776168), (1, 0.567712357693617, 0.3355097177736045), (2, 0.12695697575952536, 0.9072133814463709), (3, 0.5446673889929811, 0.9383530056211709), (4, 0.2631376837163356, 0.8769508236074358), (5, 0.9116609435104411, 0.2820628979329223), (6, 0.7991832121278442, 0.10616770480997206), (7, 0.600828455648035, 0.6744645511087063), (8, 0.8548875107983168, 0.7685137537325782), (9, 0.3099421649509716, 0.21451080963682778), (10, 0.562897570230582, 0.5379346145706604), (11, 0.6729551740564507, 0.7084039931152226), (12, 0.7634080279876453, 0.5730785482851146), (13, 0.49778425634423873, 0.5676123657945917), (14, 0.656137444719236, 0.8905205891539933), (15, 0.6923441360948, 0.33006303104631296), (16, 0.3845996375256573, 0.3848102491065787), (17, 0.0012106257151516253, 0.01460232197347644), (18, 0.9196034786246653, 0.7295729420482447), (19, 0.2608369214664924, 0.855088509996856), (20, 0.044691244600441604, 0.7554789721347543), (21, 0.13538277857480008, 0.9370364393636712), (22, 0.2634569953010615, 0.3662797734644617), (23, 0.37072952979643836, 0.308042291536479), (24, 0.141167964536977, 0.05416657230239763), (25, 0.08274410028665169, 0.23332255984029082), (26, 0.6655181958581099, 0.6219784021345943), (27, 0.5846034177317407, 0.42845383236482104), (28, 0.2227968481654009, 0.4785474825455741), (29, 0.49533961468901855, 0.617054981491745), (30, 0.08052820381521852, 0.3811261905272775), (31, 0.22784349736194143, 0.18446080304144585), (32, 0.46100202999994355, 0.24145560734408045), (33, 0.597109844809305, 0.13807621031134576), (34, 0.17881219649102664, 0.9119189737157946), (35, 0.05878960054926985, 0.4044193236298712), (36, 0.9297625894631261, 0.8199755759230468), (37, 0.38691905072209587, 0.6893497562412075), (38, 0.6532907216442266, 0.7898417227785488), (39, 0.04628358837565516, 0.7879865868238405), (40, 0.37227582360470757, 0.20726819607931568), (41, 0.8316082620990736, 0.8522141933373558), (42, 0.5210992311532447, 0.14472663983384437), (43, 0.6074076804463405, 0.6057603386747928), (44, 0.7148364209062976, 0.016532396596643628), (45, 0.039713263368714724, 0.31921724059597956), (46, 0.8251920278544409, 0.5588522619334305), (47, 0.5798188485777013, 0.7620235004302561), (48, 0.8800321771320738, 0.28057396759055275), (49, 0.7719907206320825, 0.8440490408056015)]",2.612914342728192
